,Document,Topic,Name,CustomName,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
851,"defendo que todos os trabalhadores da educao sejam vacinados antes do retorno s aulas presenciais. por isso, apresentei o projeto de lei n /2021 para essa garantia. a luta continua!",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.22110704205444306,False
857,"na primeira reunio da comisso de educao da cmara dos deputados, defendi internet de qualidade para educao, bem como a priorizao na vacinao dos trabalhadores da rea para um retorno seguro s aulas presenciais.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.4879174124786576,False
873,"a volta s aulas presencial deve ser condicionada vacinao dos trabalhadores da educao que estaro nas escolas. por isso, apresentei o projeto de lei /2021 para que seja prioridade a vacinao desses profissionais.\n\nvacinemanausamazonia\nvacinemanaus vacineamazonia",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2357326943908221,False
884,apresentei o projeto de lei n /21 para priorizar vacinao dos trabalhadores da educao.\nvacinemanausamazonia\nvacinemanaus vacineamazonia\n\nleia em:,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.25517377499378474,False
962,prefeitura abre cadastro para vacinao de pcds e profissionais da educao em manaus. \n\nimunizao semsa,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.30028639852383654,False
1150,"tambm iremos iniciar um novo ciclo de vacinao em pessoas acima de anos! a ao para os idosos acontecer na sexta-feira, de maro, na escola municipal prof odete almeida lopes e na escola estadual alexandre vaz tavares, de h s h (...)",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.30752513343427174,False
1196,aulas presenciais sem vacina genocdio!\npor uma nova direo para o sinsepeap: classista independentemente de governos e patres!\nvacinaparatodos escolasabertasegenocidio,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.172701416472052,False
1239,queria saber pq a no ampliou os postos da campanha de vacinao para mais escolas? \nt uma baguna com filas gigantescas e sem distanciamento.,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.23462220609544068,False
1632,"com a vacinao dos trabalhadores da educao de ou mais, de cada profissionais das escolas municipais estaro vacinados. salvador a primeira capital a vacinar mais de % dos trabalhadores da educao da rede. um passo gigantesco para retomada segura da educao.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2893986363758151,False
1638,"conseguimos mais um passo na retomada segura da educao! hoje foi autorizada a vacinao de todos os professores com anos ou mais da educao infantil at o ensino mdio. essa imunizao vai acontecer at domingo (2), antes do retorno presencial das aulas.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2027408774778277,False
1642,"amanh (23), a partir das h, vamos vacinar os trabalhadores da educao de a anos da rede particular que atendem a educao infantil, fundamental e ensino mdio, alm dos fonoaudilogos e os trabalhadores das foras de segurana e salvamento com anos ou mais.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2325529839502954,False
1648,"bom dia, salvador! trago novidades: amanh vamos iniciar a vacinao dos trabalhadores da educao infantil de anos a anos. esse mais um passo importante para a retomada das aulas presenciais com segurana.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2729775621373708,False
1657,"bom dia, salvador! mais um passo importante para retomada segura das aulas presenciais em nossa cidade: ontem foi autorizada a vacinao dos trabalhadores da educao!",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.2817318356599315,False
1867,"educadoras e educadores da rede municipal de salvador realizam na tarde desta segunda-feira, , um barulhao da educao em defesa da vida volta s aulas presenciais s com imunizao. o mandato da resistncia do deputado estadual hilton coelho psol emdefesadavida",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.3011891700135646,False
1868,"enquanto o secretrio marcelo oliveira insiste em atacar educadoras/es falando em retorno s aulas presenciais mesmo sem imunizao, salvador tem o maior nmero de transferncia para leitos de uti desde segunda onda da covid.\nemdefesadavida",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.24236936268903245,False
1870,"deputado hilton coelho (psol) participa da grande carreata da educao em defesa da vida\n\naula presencial sem imunizao genocdio. participamos com a categoria e coletivo educar na luta, coletivo de coordenadoras/es pedaggicas/os da rede municipal de salvador da ao da aplb.",3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.17060315646755023,False
1872,as educadoras e educadores da rede municipal de salvador na luta contra as intimidaes para o retorno presencial das aulas. basta de assdios e fake news da basta de autoritarismo! \nensinopresencialnapandemiagenocdio! vacinaparatodosj emdefesadavida,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.23719161097781152,False
1905,comprovante de vacina nas universidades: entenda a polmica,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.17344675421478611,False
1906,ministro do stf decide que universidades podem exigir vacinao,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.19656954618119873,False
1907,universidades privadas estudam cobrar passaporte da vacina,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.15015636483701178,False
1909,ministro da educao veta exigncia de passaporte da vacina em universidade,3,3_educao_professores_aulas_profissionais,Educação Brasileira,"['educao', 'professores', 'aulas', 'profissionais', 'escolas', 'trabalhadores', 'ensino', 'presenciais', 'vacinao', 'prioridade']","['educao prioridade e assim deve ser na vacinao contra a covid-19! minha medida para que professores e profissionais do ensino sejam vacinados desde j virou lei. saiba mais: delegadamartharocha educao covid19 vacina riodejaneiro', 'a vacinao para todos os trabalhadores da educao. equipeed', 'segunda-feira feliz para os professores e profissionais de educao que esto de volta ao calendrio de imunizao contra covid-19.']",educao - professores - aulas - profissionais - escolas - trabalhadores - ensino - presenciais - vacinao - prioridade,0.17108809332191457,False
