,Document,Topic,Name,CustomName,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
2644,"gente de fortaleza, trago atualizaes da vacinao para vocs: a nossa capital j conta com pessoas vacinadas com a primeira dose contra a covid-19, com a segunda e com a dose nica.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2645,"participando agora da reunio do comit estadual de enfrentamento covid-19. liderado pelo governador camilo santana, o encontro atualiza informaes sobre a vacinao da capital e de todo o estado, a situao epidemiolgica da pandemia e tambm sobre a capacidade assistencial.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.26524509429011167,False
2646,"esto disponveis os agendamentos para a vacina contra a covid at domingo (15/8). amanh, teremos mais de mil agendados entre e doses. no sbado, esperamos atender mais de mil pessoas (1 dose) e, no domingo, mil (1 dose). alcanamos os nascidos em maro de .",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.2384023888468236,False
2648,fortaleza alcanou a marca de % da populao adulta vacinada com a primeira dose ou dose nica contra a covid-19. um resultado que expressa o compromisso das nossas equipes de levar esperana em dias melhores! seguiremos firmes at que todos os fortalezenses sejam vacinados!,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.3707056667269345,False
2649,"esto disponveis as listas para vacinao contra covid-19 desta quarta (11) e quinta (12). amanh, esperamos atender mais de mil pessoas entre e doses. na quinta, a expectativa aplicar dose em mais de mil pessoas. j alcanamos nascidos em abril de .",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.12069211952172025,False
2650,boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.23990673371867482,True
2651,as listas de agendados para a vacinao contra a covid-19 desta segunda-feira (09/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e outras mil para segunda.,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.11474898366854963,False
2652,"as listas de agendados para a vacinao contra a covid-19 deste sbado (07/08) e domingo (08/08) esto disponveis. ao todo, esperamos atender mais de mil pessoas no fim de semana. alcanamos o pblico nascido em .",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2653,trazendo aqui mais uma atualizao da vacinao contra a covid-19: fortaleza j conta com % da populao atendida com a primeira dose ou dose nica. a imunizao completa foi aplicada em % dos fortalezenses.,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.3117512086472433,False
2654,"estive reunido hoje com o comit estadual de enfrentamento pandemia, liderado pelo governador camilo santana. conversamos sobre a vacinao e os ndices da covid-19 em fortaleza e em todo o estado. a luta no para. juntos, vencermos esse desafio!",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2658,"esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta e quinta-feira (04 e /08). ao longo destes dois dias, esperamos atender cerca de mil pessoas entre e dose. j alcanamos o pblico nascido em fevereiro de .",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.08336593819346724,False
2662,esto disponveis as listas de agendados para a vacinao contra a covid-19 desta segunda (02/08) e tera-feira (03/08). esperamos atender mais de mil pessoas para segunda dose nestes dois dias.,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.12484156873662255,False
2663,"participei hoje da reunio do comit estadual de preveno e enfrentamento covid-19, liderada pelo governador . conversamos sobre o cenrio da pandemia no cear e em fortaleza, e sobre o avano da vacinao.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2664,a nossa capital j conta com pessoas vacinadas com a primeira dose contra a covid-19. j foram beneficiadas com a segunda pessoas e com a dose nica .,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2666,boa noite! esto disponveis as listas de agendados para a vacinao contra a covid-19 deste sbado (31/7) e domingo (1/8). estaremos aplicando dose nestes dois dias e esperamos atender pessoas. aguardamos o envio de novos lotes para retomar agendamentos de dose.,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.10515506619716214,False
2667,"boa tarde a todos e todas! as listas de agendados para a vacinao contra a covid-19 desta sexta-feira (30/7) esto disponveis. esperamos atender mais de mil pessoas para dose, incluindo gestantes e purperas, e para dose. seguimos atendendo o pblico at anos.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.6836672929471578,False
2668,"pessoal, est disponvel a lista de agendados para a vacinao contra a covid-19 desta quarta-feira (28/07). esperamos atender mais de mil pessoas para segunda dose. os agendamentos de primeira dose sero retomados aps a chegada de novos lotes.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.2302736871955422,False
2669,boa noite! esto disponveis as listas de agendados para a vacinao contra a covid-19 desta tera-feira (27/07). alcanamos o pblico nascido em agosto de . esperamos atender pessoas para primeira dose e para segunda dose.\n\nconfiramn,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.09813108153694626,False
2671,"durante o ""dia d"" de multivacinao, que ocorreu no ltimo sbado (24), foram aplicadas doses, sendo da influenza e dos demais imunizantes.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2674,"boa noite! as listas de agendados para a vacinao contra a covid-19 dos dias e /07 esto disponveis. neste sbado e domingo, esperamos atender mais de mil pessoas, entre primeira e segunda doses.\n\nconfiramn",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.21933137202695274,False
2676,atualizao da vacinao em fortaleza: j contamos com % da populao vacinada com a primeira dose ou com dose nica contra a covid-19. a imunizao completa foi aplicada em % dos fortalezenses.,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.2957097522026135,False
2682,"boa noite! esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quinta-feira (22/07). esperamos atender mais de mil pessoas, entre populao em geral, gestantes e purperas. vocs podem consultar o agendamento pelo site vacine j.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.23703719131967066,False
2683,boa noite! esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (21). esperamos atender pessoas. j alcanamos o pblico nascido em . uma maneira simples de consultar o agendamento pelo vacine j.\n\n,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2685,"compartilho com vocs um trecho da minha participao no seminrio de gestores pblicos - prefeitos cear , nesta manh, quando anunciei essa tima notcia sobre a campanha de imunizao contra a covid-19: fortaleza j tem % da populao vacinada com a primeira dose.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.35412088222030075,False
2688,"gente, fortaleza j tem % da populao vacinada com a primeira dose ou com dose nica contra a covid-19. a imunizao completa foi aplicada em % dos fortalezenses.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.35850939222997935,False
2689,"a partir de amanh (19/7), residentes de fortaleza que tm a partir de anos e ainda no esto vacinados contra a covid-19 podero buscar um dos pontos de vacinao, aps efetivao do cadastro no site sade digital, sem necessidade de agendamento prvio.",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.4008023120768049,False
2690,"j esto disponveis as listas de agendados para a vacinao contra covid-19 desta segunda (19) e tera-feira (20). esperamos atender mais de mil pessoas em cada um dos dois dias. vamos vacinar pblico nascido at , gestantes e purperas.\n\nconfiramn",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.2345942893046623,False
2695,"boa noite! em virtude de instabilidades na pgina da nesta quinta-feira (15), estamos disponibilizando a lista de agendados para a vacinao contra a covid-19 de amanh (16) neste link:",2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,1.0,False
2696,as listas de agendados para a vacinao contra a covid-19 desta tera-feira (13/7) esto disponveis. esperamos atender mil pessoas para primeira dose e mais de mil para segunda dose.\n\nconfiramn,2,2_19_covid_contra_dose,Informações Vacinação,"['19', 'covid', 'contra', 'dose', 'vacinao', 'feira', 'fortaleza', 'pessoas', 'agendados', 'listas']","['esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (24/11). esperamos atender pessoas para dose. para dose, agendamos idosos e trabalhadores da sade.', 'esto disponveis as listas de agendados para a vacinao contra a covid-19 desta quarta-feira (27/10). esperamos atender pessoas para dose de pfizer e astrazeneca. para dose, esto agendados idosos.', 'boa tarde! as listas de agendados para a vacinao contra a covid-19 desta tera-feira (10/08) esto disponveis. esperamos atender mais de mil pessoas para primeira dose e mais de mil para segunda.']",19 - covid - contra - dose - vacinao - feira - fortaleza - pessoas - agendados - listas,0.12371907081238549,False
